STATE.,Percent,Race,Condition,Overall,State.Name
NV,25.7308924,Hispanic,Kidney Disease,28.44991308,NEVADA
NV,6.82402099,Asian,Kidney Disease,1.630327123,NEVADA
NV,1.14043418,American Indian or Alaska Native,Kidney Disease,0.891766903,NEVADA
NV,NA,Native Hawaian or Pacific Islander,Kidney Disease,6.787623993,NEVADA
NV,50.57359378,White,Obesity,49.87986037,NEVADA
NV,12.75219873,Black,Obesity,8.579984802,NEVADA
NV,28.31060468,Hispanic,Obesity,28.44991308,NEVADA
NV,4.083762138,Asian,Obesity,1.630327123,NEVADA
NV,1.11545124,American Indian or Alaska Native,Obesity,0.891766903,NEVADA
NV,1.004234998,Native Hawaian or Pacific Islander,Obesity,6.787623993,NEVADA
NV,55.79336045,White,Smoking,49.87986037,NEVADA
NV,11.91996389,Black,Smoking,8.579984802,NEVADA
NV,18.21393198,Hispanic,Smoking,28.44991308,NEVADA
NV,5.94392683,Asian,Smoking,1.630327123,NEVADA
NV,1.862334583,Native Hawaian or Pacific Islander,Smoking,6.787623993,NEVADA
NV,2.941893581,American Indian or Alaska Native,Smoking,0.891766903,NEVADA
NH,96.62064849,White,Senior,90.36702778,NEW HAMPSHIRE
NH,0.508821467,Black,Senior,1.299192322,NEW HAMPSHIRE
NH,1.103867801,Hispanic,Senior,3.598158386,NEW HAMPSHIRE
NH,0.348689572,Asian,Senior,0.563707759,NEW HAMPSHIRE
NH,0.077697133,American Indian or Alaska Native,Senior,0.138061512,NEW HAMPSHIRE
NH,0.544353693,Native Hawaian or Pacific Islander,Senior,2.160160285,NEW HAMPSHIRE
NH,91.06737258,White,Asthma,90.36702778,NEW HAMPSHIRE
NH,0.943764119,Black,Asthma,1.299192322,NEW HAMPSHIRE
NH,3.955656344,Hispanic,Asthma,3.598158386,NEW HAMPSHIRE
NH,0.452155201,Asian,Asthma,0.563707759,NEW HAMPSHIRE
NH,0.145750525,Native Hawaian or Pacific Islander,Asthma,2.160160285,NEW HAMPSHIRE
NH,1.404807131,American Indian or Alaska Native,Asthma,0.138061512,NEW HAMPSHIRE
NH,92.24220769,White,COPD,90.36702778,NEW HAMPSHIRE
NH,1.468048121,Black,COPD,1.299192322,NEW HAMPSHIRE
NH,0.554670172,Hispanic,COPD,3.598158386,NEW HAMPSHIRE
NH,NA,Asian,COPD,0.563707759,NEW HAMPSHIRE
NH,NA,Native Hawaian or Pacific Islander,COPD,2.160160285,NEW HAMPSHIRE
NH,1.902797892,American Indian or Alaska Native,COPD,0.138061512,NEW HAMPSHIRE
NH,93.35712072,White,Diabetes,90.36702778,NEW HAMPSHIRE
NH,0.623880246,Black,Diabetes,1.299192322,NEW HAMPSHIRE
NH,2.477522475,Hispanic,Diabetes,3.598158386,NEW HAMPSHIRE
NH,1.050473151,Asian,Diabetes,0.563707759,NEW HAMPSHIRE
NH,0.040909648,Native Hawaian or Pacific Islander,Diabetes,2.160160285,NEW HAMPSHIRE
NH,0.359077957,American Indian or Alaska Native,Diabetes,0.138061512,NEW HAMPSHIRE
NH,98.14211859,White,Kidney Disease,90.36702778,NEW HAMPSHIRE
NH,NA,Black,Kidney Disease,1.299192322,NEW HAMPSHIRE
NH,NA,Hispanic,Kidney Disease,3.598158386,NEW HAMPSHIRE
NH,NA,Asian,Kidney Disease,0.563707759,NEW HAMPSHIRE
NH,0.455112245,American Indian or Alaska Native,Kidney Disease,0.138061512,NEW HAMPSHIRE
NH,NA,Native Hawaian or Pacific Islander,Kidney Disease,2.160160285,NEW HAMPSHIRE
NH,93.25450373,White,Obesity,90.36702778,NEW HAMPSHIRE
NH,0.827301756,Black,Obesity,1.299192322,NEW HAMPSHIRE
NH,2.011281684,Hispanic,Obesity,3.598158386,NEW HAMPSHIRE
NH,0.794438669,Asian,Obesity,0.563707759,NEW HAMPSHIRE
NH,0.748820789,American Indian or Alaska Native,Obesity,0.138061512,NEW HAMPSHIRE
NH,0.099664353,Native Hawaian or Pacific Islander,Obesity,2.160160285,NEW HAMPSHIRE
NH,91.45924265,White,Smoking,90.36702778,NEW HAMPSHIRE
NH,0.498780546,Black,Smoking,1.299192322,NEW HAMPSHIRE
NH,2.373057777,Hispanic,Smoking,3.598158386,NEW HAMPSHIRE
NH,1.020824389,Asian,Smoking,0.563707759,NEW HAMPSHIRE
NH,0.109022415,Native Hawaian or Pacific Islander,Smoking,2.160160285,NEW HAMPSHIRE
NH,0.77467264,American Indian or Alaska Native,Smoking,0.138061512,NEW HAMPSHIRE
NJ,73.36179099,White,Senior,55.83562246,NEW JERSEY
NJ,9.723396894,Black,Senior,12.74392733,NEW JERSEY
NJ,9.580718142,Hispanic,Senior,19.90894686,NEW JERSEY
NJ,1.578603341,Asian,Senior,1.873968542,NEW JERSEY
NJ,0.112612349,American Indian or Alaska Native,Senior,0.110911628,NEW JERSEY
NJ,4.86552508,Native Hawaian or Pacific Islander,Senior,7.433657373,NEW JERSEY
NJ,54.58487508,White,Asthma,55.83562246,NEW JERSEY
NJ,19.40394167,Black,Asthma,12.74392733,NEW JERSEY
NJ,19.58575289,Hispanic,Asthma,19.90894686,NEW JERSEY
NJ,2.388849866,Asian,Asthma,1.873968542,NEW JERSEY
NJ,NA,Native Hawaian or Pacific Islander,Asthma,7.433657373,NEW JERSEY
NJ,1.642009379,American Indian or Alaska Native,Asthma,0.110911628,NEW JERSEY
NJ,70.60300375,White,COPD,55.83562246,NEW JERSEY
NJ,9.856305104,Black,COPD,12.74392733,NEW JERSEY
NJ,11.6181748,Hispanic,COPD,19.90894686,NEW JERSEY
NJ,3.291180132,Asian,COPD,1.873968542,NEW JERSEY
NJ,NA,Native Hawaian or Pacific Islander,COPD,7.433657373,NEW JERSEY
NJ,2.233147845,American Indian or Alaska Native,COPD,0.110911628,NEW JERSEY
NJ,56.25862313,White,Diabetes,55.83562246,NEW JERSEY
NJ,17.80832357,Black,Diabetes,12.74392733,NEW JERSEY
NJ,17.249789,Hispanic,Diabetes,19.90894686,NEW JERSEY
NJ,6.196432822,Asian,Diabetes,1.873968542,NEW JERSEY
NJ,NA,Native Hawaian or Pacific Islander,Diabetes,7.433657373,NEW JERSEY
NJ,0.658972881,American Indian or Alaska Native,Diabetes,0.110911628,NEW JERSEY
NJ,66.45291183,White,Kidney Disease,55.83562246,NEW JERSEY
NJ,7.206597607,Black,Kidney Disease,12.74392733,NEW JERSEY
NJ,26.34049056,Hispanic,Kidney Disease,19.90894686,NEW JERSEY
NJ,NA,Asian,Kidney Disease,1.873968542,NEW JERSEY
NJ,NA,American Indian or Alaska Native,Kidney Disease,0.110911628,NEW JERSEY
NJ,NA,Native Hawaian or Pacific Islander,Kidney Disease,7.433657373,NEW JERSEY
NJ,59.49854046,White,Obesity,55.83562246,NEW JERSEY
NJ,16.4261926,Black,Obesity,12.74392733,NEW JERSEY
NJ,17.12729836,Hispanic,Obesity,19.90894686,NEW JERSEY
NJ,5.081241027,Asian,Obesity,1.873968542,NEW JERSEY
NJ,1.076521083,American Indian or Alaska Native,Obesity,0.110911628,NEW JERSEY
NJ,0.027308046,Native Hawaian or Pacific Islander,Obesity,7.433657373,NEW JERSEY
NJ,62.45410318,White,Smoking,55.83562246,NEW JERSEY
NJ,11.91632121,Black,Smoking,12.74392733,NEW JERSEY
NJ,19.01597958,Hispanic,Smoking,19.90894686,NEW JERSEY
NJ,5.91907599,Asian,Smoking,1.873968542,NEW JERSEY
NJ,0.049012602,Native Hawaian or Pacific Islander,Smoking,7.433657373,NEW JERSEY
NJ,0.117946303,American Indian or Alaska Native,Smoking,0.110911628,NEW JERSEY
NM,58.94045609,White,Senior,37.71478575,NEW MEXICO
NM,1.453673464,Black,Senior,1.775826621,NEW MEXICO
NM,32.56462971,Hispanic,Senior,48.53849632,NEW MEXICO
NM,0.393432652,Asian,Senior,0.376355957,NEW MEXICO
NM,5.287582797,American Indian or Alaska Native,Senior,8.74632127,NEW MEXICO
NM,0.621192779,Native Hawaian or Pacific Islander,Senior,1.145221307,NEW MEXICO
NM,44.96780317,White,Asthma,37.71478575,NEW MEXICO
NM,1.102202801,Black,Asthma,1.775826621,NEW MEXICO
NM,42.2453536,Hispanic,Asthma,48.53849632,NEW MEXICO
NM,0.874190697,Asian,Asthma,0.376355957,NEW MEXICO
NM,NA,Native Hawaian or Pacific Islander,Asthma,1.145221307,NEW MEXICO
NM,8.507994327,American Indian or Alaska Native,Asthma,8.74632127,NEW MEXICO
NM,55.39383741,White,COPD,37.71478575,NEW MEXICO
NM,1.068822674,Black,COPD,1.775826621,NEW MEXICO
NM,37.12358746,Hispanic,COPD,48.53849632,NEW MEXICO
NM,0.217826642,Asian,COPD,0.376355957,NEW MEXICO
NM,0.456478876,Native Hawaian or Pacific Islander,COPD,1.145221307,NEW MEXICO
NM,4.718211577,American Indian or Alaska Native,COPD,8.74632127,NEW MEXICO
NM,31.08049607,White,Diabetes,37.71478575,NEW MEXICO
NM,2.414800445,Black,Diabetes,1.775826621,NEW MEXICO
NM,50.57607642,Hispanic,Diabetes,48.53849632,NEW MEXICO
NM,1.157089389,Asian,Diabetes,0.376355957,NEW MEXICO
NM,0.16705455,Native Hawaian or Pacific Islander,Diabetes,1.145221307,NEW MEXICO
NM,13.71786609,American Indian or Alaska Native,Diabetes,8.74632127,NEW MEXICO
NM,43.10398474,White,Kidney Disease,37.71478575,NEW MEXICO
NM,3.526717236,Black,Kidney Disease,1.775826621,NEW MEXICO
NM,40.1308681,Hispanic,Kidney Disease,48.53849632,NEW MEXICO
NM,NA,Asian,Kidney Disease,0.376355957,NEW MEXICO
NM,11.69596691,American Indian or Alaska Native,Kidney Disease,8.74632127,NEW MEXICO
NM,NA,Native Hawaian or Pacific Islander,Kidney Disease,1.145221307,NEW MEXICO
NM,33.30086438,White,Obesity,37.71478575,NEW MEXICO
NM,1.206723158,Black,Obesity,1.775826621,NEW MEXICO
NM,53.63597409,Hispanic,Obesity,48.53849632,NEW MEXICO
NM,0.13944224,Asian,Obesity,0.376355957,NEW MEXICO
NM,10.45421216,American Indian or Alaska Native,Obesity,8.74632127,NEW MEXICO
NM,0.219994881,Native Hawaian or Pacific Islander,Obesity,1.145221307,NEW MEXICO
NM,39.9194145,White,Smoking,37.71478575,NEW MEXICO
NM,1.27153485,Black,Smoking,1.775826621,NEW MEXICO
NM,47.11307193,Hispanic,Smoking,48.53849632,NEW MEXICO
NM,0.386256949,Asian,Smoking,0.376355957,NEW MEXICO
NM,0.25776254,Native Hawaian or Pacific Islander,Smoking,1.145221307,NEW MEXICO
NM,9.017812146,American Indian or Alaska Native,Smoking,8.74632127,NEW MEXICO
NY,70.11711003,White,Senior,55.88041524,NEW YORK
NY,11.70956516,Black,Senior,14.30819749,NEW YORK
NY,10.78946252,Hispanic,Senior,18.88501096,NEW YORK
NY,3.279382455,Asian,Senior,3.716144183,NEW YORK
NY,0.201934404,American Indian or Alaska Native,Senior,0.226628471,NEW YORK
NY,2.959050943,Native Hawaian or Pacific Islander,Senior,4.545139212,NEW YORK
NY,55.13224482,White,Asthma,55.88041524,NEW YORK
NY,15.07156489,Black,Asthma,14.30819749,NEW YORK
NY,21.35961216,Hispanic,Asthma,18.88501096,NEW YORK
NY,6.019441527,Asian,Asthma,3.716144183,NEW YORK
NY,0.152078658,Native Hawaian or Pacific Islander,Asthma,4.545139212,NEW YORK
NY,0.170235834,American Indian or Alaska Native,Asthma,0.226628471,NEW YORK
NY,64.74477614,White,COPD,55.88041524,NEW YORK
NY,12.37567098,Black,COPD,14.30819749,NEW YORK
NY,16.32700694,Hispanic,COPD,18.88501096,NEW YORK
NY,3.838373653,Asian,COPD,3.716144183,NEW YORK
NY,0.140953428,Native Hawaian or Pacific Islander,COPD,4.545139212,NEW YORK
NY,0.273904778,American Indian or Alaska Native,COPD,0.226628471,NEW YORK
NY,47.90139533,White,Diabetes,55.88041524,NEW YORK
NY,18.82636435,Black,Diabetes,14.30819749,NEW YORK
NY,18.17384293,Hispanic,Diabetes,18.88501096,NEW YORK
NY,12.36305376,Asian,Diabetes,3.716144183,NEW YORK
NY,0.374948347,Native Hawaian or Pacific Islander,Diabetes,4.545139212,NEW YORK
NY,0.320758605,American Indian or Alaska Native,Diabetes,0.226628471,NEW YORK
NY,50.12052811,White,Kidney Disease,55.88041524,NEW YORK
NY,16.71867849,Black,Kidney Disease,14.30819749,NEW YORK
NY,21.91697747,Hispanic,Kidney Disease,18.88501096,NEW YORK
NY,9.148511885,Asian,Kidney Disease,3.716144183,NEW YORK
NY,0.131957089,American Indian or Alaska Native,Kidney Disease,0.226628471,NEW YORK
NY,0.014869573,Native Hawaian or Pacific Islander,Kidney Disease,4.545139212,NEW YORK
NY,57.49917342,White,Obesity,55.88041524,NEW YORK
NY,16.69976653,Black,Obesity,14.30819749,NEW YORK
NY,19.52252479,Hispanic,Obesity,18.88501096,NEW YORK
NY,3.946979305,Asian,Obesity,3.716144183,NEW YORK
NY,0.220009255,American Indian or Alaska Native,Obesity,0.226628471,NEW YORK
NY,0.289389021,Native Hawaian or Pacific Islander,Obesity,4.545139212,NEW YORK
NY,59.92348235,White,Smoking,55.88041524,NEW YORK
NY,15.38785906,Black,Smoking,14.30819749,NEW YORK
NY,16.70797571,Hispanic,Smoking,18.88501096,NEW YORK
NY,4.953875495,Asian,Smoking,3.716144183,NEW YORK
NY,0.287589817,Native Hawaian or Pacific Islander,Smoking,4.545139212,NEW YORK
NY,0.323371653,American Indian or Alaska Native,Smoking,0.226628471,NEW YORK
NC,79.09321111,White,Senior,63.35598876,NORTH CAROLINA
NC,16.18591659,Black,Senior,21.14053258,NORTH CAROLINA
NC,1.870583564,Hispanic,Senior,9.209704889,NORTH CAROLINA
NC,0.336002946,Asian,Senior,0.536658309,NORTH CAROLINA
NC,0.877070049,American Indian or Alaska Native,Senior,1.082464258,NORTH CAROLINA
NC,0.966377722,Native Hawaian or Pacific Islander,Senior,2.264823904,NORTH CAROLINA
NC,64.48006733,White,Asthma,63.35598876,NORTH CAROLINA
NC,23.12971044,Black,Asthma,21.14053258,NORTH CAROLINA
NC,5.15650153,Hispanic,Asthma,9.209704889,NORTH CAROLINA
NC,1.207652717,Asian,Asthma,0.536658309,NORTH CAROLINA
NC,0.109808088,Native Hawaian or Pacific Islander,Asthma,2.264823904,NORTH CAROLINA
NC,3.002072462,American Indian or Alaska Native,Asthma,1.082464258,NORTH CAROLINA
NC,76.15378582,White,COPD,63.35598876,NORTH CAROLINA
NC,15.72436482,Black,COPD,21.14053258,NORTH CAROLINA
NC,2.145658428,Hispanic,COPD,9.209704889,NORTH CAROLINA
NC,0.240162885,Asian,COPD,0.536658309,NORTH CAROLINA
NC,NA,Native Hawaian or Pacific Islander,COPD,2.264823904,NORTH CAROLINA
NC,3.288436758,American Indian or Alaska Native,COPD,1.082464258,NORTH CAROLINA
NC,64.32849454,White,Diabetes,63.35598876,NORTH CAROLINA
NC,26.64745653,Black,Diabetes,21.14053258,NORTH CAROLINA
NC,4.846136004,Hispanic,Diabetes,9.209704889,NORTH CAROLINA
NC,0.358857743,Asian,Diabetes,0.536658309,NORTH CAROLINA
NC,0.075737983,Native Hawaian or Pacific Islander,Diabetes,2.264823904,NORTH CAROLINA
NC,1.692162964,American Indian or Alaska Native,Diabetes,1.082464258,NORTH CAROLINA
NC,60.92972389,White,Kidney Disease,63.35598876,NORTH CAROLINA
NC,28.11691844,Black,Kidney Disease,21.14053258,NORTH CAROLINA
NC,4.54764273,Hispanic,Kidney Disease,9.209704889,NORTH CAROLINA
NC,0.612329396,Asian,Kidney Disease,0.536658309,NORTH CAROLINA
NC,4.205585117,American Indian or Alaska Native,Kidney Disease,1.082464258,NORTH CAROLINA
NC,NA,Native Hawaian or Pacific Islander,Kidney Disease,2.264823904,NORTH CAROLINA
NC,60.34765794,White,Obesity,63.35598876,NORTH CAROLINA
NC,28.27871467,Black,Obesity,21.14053258,NORTH CAROLINA
NC,5.934318956,Hispanic,Obesity,9.209704889,NORTH CAROLINA
NC,0.397354884,Asian,Obesity,0.536658309,NORTH CAROLINA
NC,2.347149444,American Indian or Alaska Native,Obesity,1.082464258,NORTH CAROLINA
NC,0.213963366,Native Hawaian or Pacific Islander,Obesity,2.264823904,NORTH CAROLINA
NC,69.38865479,White,Smoking,63.35598876,NORTH CAROLINA
NC,20.52435012,Black,Smoking,21.14053258,NORTH CAROLINA
NC,4.685173315,Hispanic,Smoking,9.209704889,NORTH CAROLINA
NC,0.383612306,Asian,Smoking,0.536658309,NORTH CAROLINA
NC,NA,Native Hawaian or Pacific Islander,Smoking,2.264823904,NORTH CAROLINA
NC,2.76973439,American Indian or Alaska Native,Smoking,1.082464258,NORTH CAROLINA
ND,96.21344028,White,Senior,85.06888451,NORTH DAKOTA
ND,0.246502983,Black,Senior,2.704197415,NORTH DAKOTA
ND,0.662232221,Hispanic,Senior,3.516613246,NORTH DAKOTA
ND,0.113469627,Asian,Senior,0.269608788,NORTH DAKOTA
ND,1.931918224,American Indian or Alaska Native,Senior,5.152346248,NORTH DAKOTA
ND,0.413772865,Native Hawaian or Pacific Islander,Senior,1.193431011,NORTH DAKOTA
ND,84.1735922,White,Asthma,85.06888451,NORTH DAKOTA
ND,2.286132789,Black,Asthma,2.704197415,NORTH DAKOTA
ND,4.958155791,Hispanic,Asthma,3.516613246,NORTH DAKOTA
ND,0.159587219,Asian,Asthma,0.269608788,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Asthma,1.193431011,NORTH DAKOTA
ND,6.200763099,American Indian or Alaska Native,Asthma,5.152346248,NORTH DAKOTA
ND,88.06224427,White,COPD,85.06888451,NORTH DAKOTA
ND,1.163991097,Black,COPD,2.704197415,NORTH DAKOTA
ND,1.864342554,Hispanic,COPD,3.516613246,NORTH DAKOTA
ND,NA,Asian,COPD,0.269608788,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,COPD,1.193431011,NORTH DAKOTA
ND,8.077636858,American Indian or Alaska Native,COPD,5.152346248,NORTH DAKOTA
ND,85.61391766,White,Diabetes,85.06888451,NORTH DAKOTA
ND,1.967426898,Black,Diabetes,2.704197415,NORTH DAKOTA
ND,0.723544803,Hispanic,Diabetes,3.516613246,NORTH DAKOTA
ND,0.800997669,Asian,Diabetes,0.269608788,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Diabetes,1.193431011,NORTH DAKOTA
ND,10.25098954,American Indian or Alaska Native,Diabetes,5.152346248,NORTH DAKOTA
ND,87.04350981,White,Kidney Disease,85.06888451,NORTH DAKOTA
ND,NA,Black,Kidney Disease,2.704197415,NORTH DAKOTA
ND,1.49824213,Hispanic,Kidney Disease,3.516613246,NORTH DAKOTA
ND,NA,Asian,Kidney Disease,0.269608788,NORTH DAKOTA
ND,9.924495742,American Indian or Alaska Native,Kidney Disease,5.152346248,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Kidney Disease,1.193431011,NORTH DAKOTA
ND,86.02495186,White,Obesity,85.06888451,NORTH DAKOTA
ND,2.631177525,Black,Obesity,2.704197415,NORTH DAKOTA
ND,3.976714911,Hispanic,Obesity,3.516613246,NORTH DAKOTA
ND,0.312129313,Asian,Obesity,0.269608788,NORTH DAKOTA
ND,5.668225012,American Indian or Alaska Native,Obesity,5.152346248,NORTH DAKOTA
ND,0.135846385,Native Hawaian or Pacific Islander,Obesity,1.193431011,NORTH DAKOTA
ND,78.86069521,White,Smoking,85.06888451,NORTH DAKOTA
ND,3.078210983,Black,Smoking,2.704197415,NORTH DAKOTA
ND,4.450954751,Hispanic,Smoking,3.516613246,NORTH DAKOTA
ND,0.896746719,Asian,Smoking,0.269608788,NORTH DAKOTA
ND,0.09086876,Native Hawaian or Pacific Islander,Smoking,1.193431011,NORTH DAKOTA
ND,9.938300115,American Indian or Alaska Native,Smoking,5.152346248,NORTH DAKOTA
OH,88.21235168,White,Senior,79.20985092,OHIO
OH,8.647534632,Black,Senior,12.13659754,OHIO
OH,1.224080245,Hispanic,Senior,3.706592381,OHIO
OH,0.302387649,Asian,Senior,0.576152698,OHIO
OH,0.115553449,American Indian or Alaska Native,Senior,0.152449617,OHIO
OH,0.836850838,Native Hawaian or Pacific Islander,Senior,1.579186659,OHIO
OH,76.81806494,White,Asthma,79.20985092,OHIO
OH,14.02584917,Black,Asthma,12.13659754,OHIO
OH,5.553275257,Hispanic,Asthma,3.706592381,OHIO
OH,0.687415883,Asian,Asthma,0.576152698,OHIO
OH,0.030913993,Native Hawaian or Pacific Islander,Asthma,1.579186659,OHIO
OH,0.987336636,American Indian or Alaska Native,Asthma,0.152449617,OHIO
OH,81.93794213,White,COPD,79.20985092,OHIO
OH,9.987851888,Black,COPD,12.13659754,OHIO
OH,4.492095418,Hispanic,COPD,3.706592381,OHIO
OH,0.353743117,Asian,COPD,0.576152698,OHIO
OH,NA,Native Hawaian or Pacific Islander,COPD,1.579186659,OHIO
OH,1.340316683,American Indian or Alaska Native,COPD,0.152449617,OHIO
OH,82.6527402,White,Diabetes,79.20985092,OHIO
OH,12.58130362,Black,Diabetes,12.13659754,OHIO
OH,2.379565465,Hispanic,Diabetes,3.706592381,OHIO
OH,0.729434621,Asian,Diabetes,0.576152698,OHIO
OH,NA,Native Hawaian or Pacific Islander,Diabetes,1.579186659,OHIO
OH,0.259202011,American Indian or Alaska Native,Diabetes,0.152449617,OHIO
OH,78.67967504,White,Kidney Disease,79.20985092,OHIO
OH,12.77457382,Black,Kidney Disease,12.13659754,OHIO
OH,6.349347922,Hispanic,Kidney Disease,3.706592381,OHIO
OH,0.494969333,Asian,Kidney Disease,0.576152698,OHIO
OH,0.379870812,American Indian or Alaska Native,Kidney Disease,0.152449617,OHIO
OH,0.030284036,Native Hawaian or Pacific Islander,Kidney Disease,1.579186659,OHIO
OH,82.11605548,White,Obesity,79.20985092,OHIO
OH,12.40661543,Black,Obesity,12.13659754,OHIO
OH,3.495893756,Hispanic,Obesity,3.706592381,OHIO
OH,0.349326634,Asian,Obesity,0.576152698,OHIO
OH,0.171197588,American Indian or Alaska Native,Obesity,0.152449617,OHIO
OH,0.046957529,Native Hawaian or Pacific Islander,Obesity,1.579186659,OHIO
OH,79.4945495,White,Smoking,79.20985092,OHIO
OH,13.43482009,Black,Smoking,12.13659754,OHIO
OH,2.720568811,Hispanic,Smoking,3.706592381,OHIO
OH,1.208054323,Asian,Smoking,0.576152698,OHIO
OH,0.074070068,Native Hawaian or Pacific Islander,Smoking,1.579186659,OHIO
OH,0.909711292,American Indian or Alaska Native,Smoking,0.152449617,OHIO
OK,83.82987204,White,Senior,65.98125589,OKLAHOMA
OK,4.633487704,Black,Senior,7.17450666,OKLAHOMA
OK,2.292884398,Hispanic,Senior,10.4147711,OKLAHOMA
OK,0.221591252,Asian,Senior,0.317931711,OKLAHOMA
OK,4.77170799,American Indian or Alaska Native,Senior,7.180478886,OKLAHOMA
OK,0.898066196,Native Hawaian or Pacific Islander,Senior,1.88696822,OKLAHOMA
OK,68.33932952,White,Asthma,65.98125589,OKLAHOMA
OK,8.705122744,Black,Asthma,7.17450666,OKLAHOMA
OK,7.703005563,Hispanic,Asthma,10.4147711,OKLAHOMA
OK,1.030276358,Asian,Asthma,0.317931711,OKLAHOMA
OK,NA,Native Hawaian or Pacific Islander,Asthma,1.88696822,OKLAHOMA
OK,9.102921922,American Indian or Alaska Native,Asthma,7.180478886,OKLAHOMA
OK,77.86344956,White,COPD,65.98125589,OKLAHOMA
OK,5.153270963,Black,COPD,7.17450666,OKLAHOMA
OK,1.964964116,Hispanic,COPD,10.4147711,OKLAHOMA
OK,0.348525189,Asian,COPD,0.317931711,OKLAHOMA
OK,NA,Native Hawaian or Pacific Islander,COPD,1.88696822,OKLAHOMA
OK,10.30299514,American Indian or Alaska Native,COPD,7.180478886,OKLAHOMA
OK,70.10424288,White,Diabetes,65.98125589,OKLAHOMA
OK,8.108390594,Black,Diabetes,7.17450666,OKLAHOMA
OK,5.687245032,Hispanic,Diabetes,10.4147711,OKLAHOMA
OK,0.597532906,Asian,Diabetes,0.317931711,OKLAHOMA
OK,0.06230764,Native Hawaian or Pacific Islander,Diabetes,1.88696822,OKLAHOMA
OK,10.11351957,American Indian or Alaska Native,Diabetes,7.180478886,OKLAHOMA
OK,73.8881432,White,Kidney Disease,65.98125589,OKLAHOMA
OK,7.704852048,Black,Kidney Disease,7.17450666,OKLAHOMA
OK,9.476437937,Hispanic,Kidney Disease,10.4147711,OKLAHOMA
OK,0.894725031,Asian,Kidney Disease,0.317931711,OKLAHOMA
OK,3.522477126,American Indian or Alaska Native,Kidney Disease,7.180478886,OKLAHOMA
OK,0.266565283,Native Hawaian or Pacific Islander,Kidney Disease,1.88696822,OKLAHOMA
OK,70.23663677,White,Obesity,65.98125589,OKLAHOMA
OK,8.425734546,Black,Obesity,7.17450666,OKLAHOMA
OK,7.407720738,Hispanic,Obesity,10.4147711,OKLAHOMA
OK,0.128106121,Asian,Obesity,0.317931711,OKLAHOMA
OK,8.170429749,American Indian or Alaska Native,Obesity,7.180478886,OKLAHOMA
OK,0.270327192,Native Hawaian or Pacific Islander,Obesity,1.88696822,OKLAHOMA
OK,69.89555124,White,Smoking,65.98125589,OKLAHOMA
OK,7.537483944,Black,Smoking,7.17450666,OKLAHOMA
OK,5.115747656,Hispanic,Smoking,10.4147711,OKLAHOMA
OK,1.102870765,Asian,Smoking,0.317931711,OKLAHOMA
OK,0.130282092,Native Hawaian or Pacific Islander,Smoking,1.88696822,OKLAHOMA
OK,8.049977041,American Indian or Alaska Native,Smoking,7.180478886,OKLAHOMA
OR,91.20929856,White,Senior,76.03685304,OREGON
OR,0.965268424,Black,Senior,1.823861823,OREGON
OR,3.058745881,Hispanic,Senior,12.82443189,OREGON
OR,1.060779862,Asian,Senior,1.348426472,OREGON
OR,0.660012597,American Indian or Alaska Native,Senior,0.906235094,OREGON
OR,1.592439048,Native Hawaian or Pacific Islander,Senior,3.218099812,OREGON
OR,78.37179333,White,Asthma,76.03685304,OREGON
OR,2.033675586,Black,Asthma,1.823861823,OREGON
OR,9.078066942,Hispanic,Asthma,12.82443189,OREGON
OR,2.048721404,Asian,Asthma,1.348426472,OREGON
OR,NA,Native Hawaian or Pacific Islander,Asthma,3.218099812,OREGON
OR,0.799949332,American Indian or Alaska Native,Asthma,0.906235094,OREGON
OR,83.75774819,White,COPD,76.03685304,OREGON
OR,0.591947498,Black,COPD,1.823861823,OREGON
OR,4.625960361,Hispanic,COPD,12.82443189,OREGON
OR,1.250440942,Asian,COPD,1.348426472,OREGON
OR,1.046909162,Native Hawaian or Pacific Islander,COPD,3.218099812,OREGON
OR,0.719528202,American Indian or Alaska Native,COPD,0.906235094,OREGON
OR,78.54567338,White,Diabetes,76.03685304,OREGON
OR,3.325319978,Black,Diabetes,1.823861823,OREGON
OR,9.482396674,Hispanic,Diabetes,12.82443189,OREGON
OR,1.744995461,Asian,Diabetes,1.348426472,OREGON
OR,0.824066853,Native Hawaian or Pacific Islander,Diabetes,3.218099812,OREGON
OR,1.269936513,American Indian or Alaska Native,Diabetes,0.906235094,OREGON
OR,80.08716082,White,Kidney Disease,76.03685304,OREGON
OR,3.750050098,Black,Kidney Disease,1.823861823,OREGON
OR,8.697333059,Hispanic,Kidney Disease,12.82443189,OREGON
OR,1.500537667,Asian,Kidney Disease,1.348426472,OREGON
OR,1.288970217,American Indian or Alaska Native,Kidney Disease,0.906235094,OREGON
OR,NA,Native Hawaian or Pacific Islander,Kidney Disease,3.218099812,OREGON
OR,79.01730435,White,Obesity,76.03685304,OREGON
OR,2.198632056,Black,Obesity,1.823861823,OREGON
OR,10.9590297,Hispanic,Obesity,12.82443189,OREGON
OR,0.650240399,Asian,Obesity,1.348426472,OREGON
OR,1.42364991,American Indian or Alaska Native,Obesity,0.906235094,OREGON
