STATE.,Ratio,Race,Condition,State.Name
ND,0.845401588,Black,Asthma,NORTH DAKOTA
ND,1.409923539,Hispanic,Asthma,NORTH DAKOTA
ND,0.591921428,Asian,Asthma,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Asthma,NORTH DAKOTA
ND,1.203483384,American Indian or Alaska Native,Asthma,NORTH DAKOTA
ND,1.035187481,White,COPD,NORTH DAKOTA
ND,0.430438654,Black,COPD,NORTH DAKOTA
ND,0.530152856,Hispanic,COPD,NORTH DAKOTA
ND,NA,Asian,COPD,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,COPD,NORTH DAKOTA
ND,1.567758933,American Indian or Alaska Native,COPD,NORTH DAKOTA
ND,1.006406962,White,Diabetes,NORTH DAKOTA
ND,0.727545588,Black,Diabetes,NORTH DAKOTA
ND,0.205750463,Hispanic,Diabetes,NORTH DAKOTA
ND,2.970962758,Asian,Diabetes,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Diabetes,NORTH DAKOTA
ND,1.989576991,American Indian or Alaska Native,Diabetes,NORTH DAKOTA
ND,1.023212075,White,Kidney Disease,NORTH DAKOTA
ND,NA,Black,Kidney Disease,NORTH DAKOTA
ND,0.426046888,Hispanic,Kidney Disease,NORTH DAKOTA
ND,NA,Asian,Kidney Disease,NORTH DAKOTA
ND,1.926209006,American Indian or Alaska Native,Kidney Disease,NORTH DAKOTA
ND,NA,Native Hawaian or Pacific Islander,Kidney Disease,NORTH DAKOTA
ND,1.011238743,White,Obesity,NORTH DAKOTA
ND,0.972997574,Black,Obesity,NORTH DAKOTA
ND,1.130836584,Hispanic,Obesity,NORTH DAKOTA
ND,1.15771194,Asian,Obesity,NORTH DAKOTA
ND,1.100125019,American Indian or Alaska Native,Obesity,NORTH DAKOTA
ND,0.113828436,Native Hawaian or Pacific Islander,Obesity,NORTH DAKOTA
ND,0.927021621,White,Smoking,NORTH DAKOTA
ND,1.138308529,Black,Smoking,NORTH DAKOTA
ND,1.265693564,Hispanic,Smoking,NORTH DAKOTA
ND,3.326103446,Asian,Smoking,NORTH DAKOTA
ND,0.076140773,Native Hawaian or Pacific Islander,Smoking,NORTH DAKOTA
ND,1.928888246,American Indian or Alaska Native,Smoking,NORTH DAKOTA
OH,1.113653803,White,Senior,OHIO
OH,0.712517211,Black,Senior,OHIO
OH,0.330244095,Hispanic,Senior,OHIO
OH,0.524839421,Asian,Senior,OHIO
OH,0.757977951,American Indian or Alaska Native,Senior,OHIO
OH,0.52992522,Native Hawaian or Pacific Islander,Senior,OHIO
OH,0.969804438,White,Asthma,OHIO
OH,1.155665673,Black,Asthma,OHIO
OH,1.498215797,Hispanic,Asthma,OHIO
OH,1.193114056,Asian,Asthma,OHIO
OH,0.019575896,Native Hawaian or Pacific Islander,Asthma,OHIO
OH,6.476478278,American Indian or Alaska Native,Asthma,OHIO
OH,1.034441312,White,COPD,OHIO
OH,0.822953209,Black,COPD,OHIO
OH,1.211920534,Hispanic,COPD,OHIO
OH,0.61397459,Asian,COPD,OHIO
OH,NA,Native Hawaian or Pacific Islander,COPD,OHIO
OH,8.791866486,American Indian or Alaska Native,COPD,OHIO
OH,1.043465418,White,Diabetes,OHIO
OH,1.036641742,Black,Diabetes,OHIO
OH,0.641981966,Hispanic,Diabetes,OHIO
OH,1.26604392,Asian,Diabetes,OHIO
OH,NA,Native Hawaian or Pacific Islander,Diabetes,OHIO
OH,1.700247044,American Indian or Alaska Native,Diabetes,OHIO
OH,0.993306693,White,Kidney Disease,OHIO
OH,1.052566321,Black,Kidney Disease,OHIO
OH,1.712987906,Hispanic,Kidney Disease,OHIO
OH,0.859094012,Asian,Kidney Disease,OHIO
OH,2.491779373,American Indian or Alaska Native,Kidney Disease,OHIO
OH,0.019176983,Native Hawaian or Pacific Islander,Kidney Disease,OHIO
OH,1.036689939,White,Obesity,OHIO
OH,1.022248237,Black,Obesity,OHIO
OH,0.943155707,Hispanic,Obesity,OHIO
OH,0.606309117,Asian,Obesity,OHIO
OH,1.122978142,American Indian or Alaska Native,Obesity,OHIO
OH,0.029735262,Native Hawaian or Pacific Islander,Obesity,OHIO
OH,1.003594232,White,Smoking,OHIO
OH,1.106967587,Black,Smoking,OHIO
OH,0.733981116,Hispanic,Smoking,OHIO
OH,2.09676068,Asian,Smoking,OHIO
OH,0.046903935,Native Hawaian or Pacific Islander,Smoking,OHIO
OH,5.967291407,American Indian or Alaska Native,Smoking,OHIO
OK,1.270510403,White,Senior,OKLAHOMA
OK,0.645826664,Black,Senior,OKLAHOMA
OK,0.220156965,Hispanic,Senior,OKLAHOMA
OK,0.696977509,Asian,Senior,OKLAHOMA
OK,0.664538963,American Indian or Alaska Native,Senior,OKLAHOMA
OK,0.475930748,Native Hawaian or Pacific Islander,Senior,OKLAHOMA
OK,1.035738538,White,Asthma,OKLAHOMA
OK,1.213340952,Black,Asthma,OKLAHOMA
OK,0.739623126,Hispanic,Asthma,OKLAHOMA
OK,3.240558656,Asian,Asthma,OKLAHOMA
OK,NA,Native Hawaian or Pacific Islander,Asthma,OKLAHOMA
OK,1.267731869,American Indian or Alaska Native,Asthma,OKLAHOMA
OK,1.180084382,White,COPD,OKLAHOMA
OK,0.718275306,Black,COPD,OKLAHOMA
OK,0.188670888,Hispanic,COPD,OKLAHOMA
OK,1.09622657,Asian,COPD,OKLAHOMA
OK,NA,Native Hawaian or Pacific Islander,COPD,OKLAHOMA
OK,1.43486184,American Indian or Alaska Native,COPD,OKLAHOMA
OK,1.062487246,White,Diabetes,OKLAHOMA
OK,1.13016699,Black,Diabetes,OKLAHOMA
OK,0.546074895,Hispanic,Diabetes,OKLAHOMA
OK,1.879437898,Asian,Diabetes,OKLAHOMA
OK,0.033019973,Native Hawaian or Pacific Islander,Diabetes,OKLAHOMA
OK,1.408474245,American Indian or Alaska Native,Diabetes,OKLAHOMA
OK,1.119835356,White,Kidney Disease,OKLAHOMA
OK,1.073920816,Black,Kidney Disease,OKLAHOMA
OK,0.909903621,Hispanic,Kidney Disease,OKLAHOMA
OK,2.814205064,Asian,Kidney Disease,OKLAHOMA
OK,0.490562981,American Indian or Alaska Native,Kidney Disease,OKLAHOMA
OK,0.14126644,Native Hawaian or Pacific Islander,Kidney Disease,OKLAHOMA
OK,1.064493784,White,Obesity,OKLAHOMA
OK,1.174399153,Black,Obesity,OKLAHOMA
OK,0.711270624,Hispanic,Obesity,OKLAHOMA
OK,0.402935966,Asian,Obesity,OKLAHOMA
OK,1.13786697,American Indian or Alaska Native,Obesity,OKLAHOMA
OK,0.143260066,Native Hawaian or Pacific Islander,Obesity,OKLAHOMA
OK,1.059324353,White,Smoking,OKLAHOMA
OK,1.050592647,Black,Smoking,OKLAHOMA
OK,0.491201161,Hispanic,Smoking,OKLAHOMA
OK,3.468891989,Asian,Smoking,OKLAHOMA
OK,0.069043077,Native Hawaian or Pacific Islander,Smoking,OKLAHOMA
OK,1.121091945,American Indian or Alaska Native,Smoking,OKLAHOMA
OR,1.199540682,White,Senior,OREGON
OR,0.529244273,Black,Senior,OREGON
OR,0.238509269,Hispanic,Senior,OREGON
OR,0.786679796,Asian,Senior,OREGON
OR,0.728301741,American Indian or Alaska Native,Senior,OREGON
OR,0.494838302,Native Hawaian or Pacific Islander,Senior,OREGON
OR,1.030708008,White,Asthma,OREGON
OR,1.11503819,Black,Asthma,OREGON
OR,0.707872833,Hispanic,Asthma,OREGON
OR,1.51934232,Asian,Asthma,OREGON
OR,NA,Native Hawaian or Pacific Islander,Asthma,OREGON
OR,0.88271723,American Indian or Alaska Native,Asthma,OREGON
OR,1.101541487,White,COPD,OREGON
OR,0.324557207,Black,COPD,OREGON
OR,0.360714642,Hispanic,COPD,OREGON
OR,0.927333427,Asian,COPD,OREGON
OR,0.325319046,Native Hawaian or Pacific Islander,COPD,OREGON
OR,0.793975213,American Indian or Alaska Native,COPD,OREGON
OR,1.032994795,White,Diabetes,OREGON
OR,1.823230212,Black,Diabetes,OREGON
OR,0.739400915,Hispanic,Diabetes,OREGON
OR,1.2940976,Asian,Diabetes,OREGON
OR,0.256072496,Native Hawaian or Pacific Islander,Diabetes,OREGON
OR,1.401332305,American Indian or Alaska Native,Diabetes,OREGON
OR,1.053267693,White,Kidney Disease,OREGON
OR,2.056104279,Black,Kidney Disease,OREGON
OR,0.678184666,Hispanic,Kidney Disease,OREGON
OR,1.112806443,Asian,Kidney Disease,OREGON
OR,1.422335357,American Indian or Alaska Native,Kidney Disease,OREGON
OR,NA,Native Hawaian or Pacific Islander,Kidney Disease,OREGON
OR,1.039197457,White,Obesity,OREGON
OR,1.205481703,Black,Obesity,OREGON
OR,0.854543093,Hispanic,Obesity,OREGON
OR,0.482221621,Asian,Obesity,OREGON
OR,1.570949877,American Indian or Alaska Native,Obesity,OREGON
OR,0.188221134,Native Hawaian or Pacific Islander,Obesity,OREGON
OR,1.067417683,White,Smoking,OREGON
OR,0.699664233,Black,Smoking,OREGON
OR,0.611471027,Hispanic,Smoking,OREGON
OR,0.874679985,Asian,Smoking,OREGON
OR,0.324556818,Native Hawaian or Pacific Islander,Smoking,OREGON
OR,1.863625946,American Indian or Alaska Native,Smoking,OREGON
PA,1.154690776,White,Senior,PENNSYLVANIA
PA,0.65667717,Black,Senior,PENNSYLVANIA
PA,0.287757928,Hispanic,Senior,PENNSYLVANIA
PA,0.513597396,Asian,Senior,PENNSYLVANIA
PA,0.799082995,American Indian or Alaska Native,Senior,PENNSYLVANIA
PA,0.504861269,Native Hawaian or Pacific Islander,Senior,PENNSYLVANIA
PA,0.942716988,White,Asthma,PENNSYLVANIA
PA,1.19866519,Black,Asthma,PENNSYLVANIA
PA,1.461530625,Hispanic,Asthma,PENNSYLVANIA
PA,2.389384182,Asian,Asthma,PENNSYLVANIA
PA,NA,Native Hawaian or Pacific Islander,Asthma,PENNSYLVANIA
PA,9.116358403,American Indian or Alaska Native,Asthma,PENNSYLVANIA
PA,1.032659608,White,COPD,PENNSYLVANIA
PA,0.974442379,Black,COPD,PENNSYLVANIA
PA,1.109588042,Hispanic,COPD,PENNSYLVANIA
PA,0.124625626,Asian,COPD,PENNSYLVANIA
PA,NA,Native Hawaian or Pacific Islander,COPD,PENNSYLVANIA
PA,12.14609404,American Indian or Alaska Native,COPD,PENNSYLVANIA
PA,0.957989178,White,Diabetes,PENNSYLVANIA
PA,1.405003531,Black,Diabetes,PENNSYLVANIA
PA,0.968087152,Hispanic,Diabetes,PENNSYLVANIA
PA,2.052595375,Asian,Diabetes,PENNSYLVANIA
PA,0.055211146,Native Hawaian or Pacific Islander,Diabetes,PENNSYLVANIA
PA,10.415343,American Indian or Alaska Native,Diabetes,PENNSYLVANIA
PA,1.009910467,White,Kidney Disease,PENNSYLVANIA
PA,1.223815578,Black,Kidney Disease,PENNSYLVANIA
PA,0.826419782,Hispanic,Kidney Disease,PENNSYLVANIA
PA,2.537195221,Asian,Kidney Disease,PENNSYLVANIA
PA,10.29292807,American Indian or Alaska Native,Kidney Disease,PENNSYLVANIA
PA,NA,Native Hawaian or Pacific Islander,Kidney Disease,PENNSYLVANIA
PA,0.998658133,White,Obesity,PENNSYLVANIA
PA,1.27150596,Black,Obesity,PENNSYLVANIA
PA,1.039884786,Hispanic,Obesity,PENNSYLVANIA
PA,0.578034231,Asian,Obesity,PENNSYLVANIA
PA,8.190635974,American Indian or Alaska Native,Obesity,PENNSYLVANIA
PA,NA,Native Hawaian or Pacific Islander,Obesity,PENNSYLVANIA
PA,0.97572622,White,Smoking,PENNSYLVANIA
PA,1.308521001,Black,Smoking,PENNSYLVANIA
PA,1.012106557,Hispanic,Smoking,PENNSYLVANIA
PA,0.391591215,Asian,Smoking,PENNSYLVANIA
PA,0.032919748,Native Hawaian or Pacific Islander,Smoking,PENNSYLVANIA
PA,12.85851136,American Indian or Alaska Native,Smoking,PENNSYLVANIA
RI,1.230593397,White,Senior,RHODE ISLAND
RI,0.523546793,Black,Senior,RHODE ISLAND
RI,0.319560447,Hispanic,Senior,RHODE ISLAND
RI,0.440540285,Asian,Senior,RHODE ISLAND
RI,0.607876541,American Indian or Alaska Native,Senior,RHODE ISLAND
RI,0.466419131,Native Hawaian or Pacific Islander,Senior,RHODE ISLAND
RI,0.984428741,White,Asthma,RHODE ISLAND
RI,0.786393061,Black,Asthma,RHODE ISLAND
RI,1.005033441,Hispanic,Asthma,RHODE ISLAND
RI,1.42521943,Asian,Asthma,RHODE ISLAND
RI,0.019893567,Native Hawaian or Pacific Islander,Asthma,RHODE ISLAND
RI,8.876652344,American Indian or Alaska Native,Asthma,RHODE ISLAND
RI,1.159189583,White,COPD,RHODE ISLAND
RI,0.420182205,Black,COPD,RHODE ISLAND
RI,0.431314522,Hispanic,COPD,RHODE ISLAND
RI,NA,Asian,COPD,RHODE ISLAND
RI,NA,Native Hawaian or Pacific Islander,COPD,RHODE ISLAND
RI,9.560261723,American Indian or Alaska Native,COPD,RHODE ISLAND
RI,1.006834515,White,Diabetes,RHODE ISLAND
RI,0.750763198,Black,Diabetes,RHODE ISLAND
RI,0.99136758,Hispanic,Diabetes,RHODE ISLAND
RI,1.092489195,Asian,Diabetes,RHODE ISLAND
RI,0.056649664,Native Hawaian or Pacific Islander,Diabetes,RHODE ISLAND
RI,10.17967281,American Indian or Alaska Native,Diabetes,RHODE ISLAND
RI,1.105475495,White,Kidney Disease,RHODE ISLAND
RI,0.279058322,Black,Kidney Disease,RHODE ISLAND
RI,0.935886418,Hispanic,Kidney Disease,RHODE ISLAND
RI,NA,Asian,Kidney Disease,RHODE ISLAND
RI,0.518139585,American Indian or Alaska Native,Kidney Disease,RHODE ISLAND
RI,NA,Native Hawaian or Pacific Islander,Kidney Disease,RHODE ISLAND
RI,1.006877805,White,Obesity,RHODE ISLAND
RI,1.207085075,Black,Obesity,RHODE ISLAND
RI,0.985398467,Hispanic,Obesity,RHODE ISLAND
RI,0.864043566,Asian,Obesity,RHODE ISLAND
RI,4.124588464,American Indian or Alaska Native,Obesity,RHODE ISLAND
RI,0.052137557,Native Hawaian or Pacific Islander,Obesity,RHODE ISLAND
RI,1.110253117,White,Smoking,RHODE ISLAND
RI,0.589691565,Black,Smoking,RHODE ISLAND
RI,0.608515615,Hispanic,Smoking,RHODE ISLAND
RI,1.662639863,Asian,Smoking,RHODE ISLAND
RI,0.051001086,Native Hawaian or Pacific Islander,Smoking,RHODE ISLAND
RI,3.216901387,American Indian or Alaska Native,Smoking,RHODE ISLAND
SC,1.209601361,White,Senior,SOUTH CAROLINA
SC,0.74120813,Black,Senior,SOUTH CAROLINA
SC,0.248660596,Hispanic,Senior,SOUTH CAROLINA
SC,0.577540857,Asian,Senior,SOUTH CAROLINA
SC,0.708126256,American Indian or Alaska Native,Senior,SOUTH CAROLINA
SC,0.616104461,Native Hawaian or Pacific Islander,Senior,SOUTH CAROLINA
SC,1.024291109,White,Asthma,SOUTH CAROLINA
SC,1.065166538,Black,Asthma,SOUTH CAROLINA
SC,0.682644359,Hispanic,Asthma,SOUTH CAROLINA
SC,0.922871464,Asian,Asthma,SOUTH CAROLINA
SC,0.083448995,Native Hawaian or Pacific Islander,Asthma,SOUTH CAROLINA
SC,1.679896917,American Indian or Alaska Native,Asthma,SOUTH CAROLINA
SC,1.133031219,White,COPD,SOUTH CAROLINA
SC,0.848621488,Black,COPD,SOUTH CAROLINA
SC,0.387511839,Hispanic,COPD,SOUTH CAROLINA
SC,NA,Asian,COPD,SOUTH CAROLINA
SC,NA,Native Hawaian or Pacific Islander,COPD,SOUTH CAROLINA
SC,3.466391434,American Indian or Alaska Native,COPD,SOUTH CAROLINA
SC,0.979909853,White,Diabetes,SOUTH CAROLINA
SC,1.250989491,Black,Diabetes,SOUTH CAROLINA
SC,0.332550017,Hispanic,Diabetes,SOUTH CAROLINA
SC,1.235365493,Asian,Diabetes,SOUTH CAROLINA
SC,NA,Native Hawaian or Pacific Islander,Diabetes,SOUTH CAROLINA
SC,2.089125958,American Indian or Alaska Native,Diabetes,SOUTH CAROLINA
SC,1.078180308,White,Kidney Disease,SOUTH CAROLINA
SC,0.954889498,Black,Kidney Disease,SOUTH CAROLINA
SC,0.618196632,Hispanic,Kidney Disease,SOUTH CAROLINA
SC,NA,Asian,Kidney Disease,SOUTH CAROLINA
SC,3.246074705,American Indian or Alaska Native,Kidney Disease,SOUTH CAROLINA
SC,NA,Native Hawaian or Pacific Islander,Kidney Disease,SOUTH CAROLINA
SC,0.994437828,White,Obesity,SOUTH CAROLINA
SC,1.139619561,Black,Obesity,SOUTH CAROLINA
SC,0.611124362,Hispanic,Obesity,SOUTH CAROLINA
SC,1.919253941,Asian,Obesity,SOUTH CAROLINA
SC,2.187004193,American Indian or Alaska Native,Obesity,SOUTH CAROLINA
SC,0.158617498,Native Hawaian or Pacific Islander,Obesity,SOUTH CAROLINA
SC,1.091225318,White,Smoking,SOUTH CAROLINA
SC,0.877685976,Black,Smoking,SOUTH CAROLINA
SC,0.618758633,Hispanic,Smoking,SOUTH CAROLINA
SC,1.237421085,Asian,Smoking,SOUTH CAROLINA
SC,0.530106603,Native Hawaian or Pacific Islander,Smoking,SOUTH CAROLINA
SC,1.381424982,American Indian or Alaska Native,Smoking,SOUTH CAROLINA
SD,1.15592776,White,Senior,SOUTH DAKOTA
SD,0.141050769,Black,Senior,SOUTH DAKOTA
SD,0.209592367,Hispanic,Senior,SOUTH DAKOTA
SD,0.160814991,Asian,Senior,SOUTH DAKOTA
SD,0.389305564,American Indian or Alaska Native,Senior,SOUTH DAKOTA
SD,0.150031961,Native Hawaian or Pacific Islander,Senior,SOUTH DAKOTA
SD,1.029448192,White,Asthma,SOUTH DAKOTA
SD,0.296918466,Black,Asthma,SOUTH DAKOTA
SD,0.601559633,Hispanic,Asthma,SOUTH DAKOTA
SD,0.783778705,Asian,Asthma,SOUTH DAKOTA
SD,0.120869838,Native Hawaian or Pacific Islander,Asthma,SOUTH DAKOTA
SD,0.952778531,American Indian or Alaska Native,Asthma,SOUTH DAKOTA
SD,1.028020063,White,COPD,SOUTH DAKOTA
SD,0.508172264,Black,COPD,SOUTH DAKOTA
SD,0.509002082,Hispanic,COPD,SOUTH DAKOTA
SD,4.030111216,Asian,COPD,SOUTH DAKOTA
SD,NA,Native Hawaian or Pacific Islander,COPD,SOUTH DAKOTA
SD,1.263510685,American Indian or Alaska Native,COPD,SOUTH DAKOTA
SD,1.005148795,White,Diabetes,SOUTH DAKOTA
SD,0.596300006,Black,Diabetes,SOUTH DAKOTA
SD,0.773230586,Hispanic,Diabetes,SOUTH DAKOTA
SD,0.526837522,Asian,Diabetes,SOUTH DAKOTA
SD,0.021638854,Native Hawaian or Pacific Islander,Diabetes,SOUTH DAKOTA
SD,1.395313999,American Indian or Alaska Native,Diabetes,SOUTH DAKOTA
SD,1.012485279,White,Kidney Disease,SOUTH DAKOTA
SD,1.819666066,Black,Kidney Disease,SOUTH DAKOTA
SD,1.153241371,Hispanic,Kidney Disease,SOUTH DAKOTA
SD,NA,Asian,Kidney Disease,SOUTH DAKOTA
SD,1.029624262,American Indian or Alaska Native,Kidney Disease,SOUTH DAKOTA
SD,NA,Native Hawaian or Pacific Islander,Kidney Disease,SOUTH DAKOTA
SD,1.010026614,White,Obesity,SOUTH DAKOTA
SD,0.375021525,Black,Obesity,SOUTH DAKOTA
SD,0.727493958,Hispanic,Obesity,SOUTH DAKOTA
SD,0.329293315,Asian,Obesity,SOUTH DAKOTA
SD,1.27742933,American Indian or Alaska Native,Obesity,SOUTH DAKOTA
SD,0.048876444,Native Hawaian or Pacific Islander,Obesity,SOUTH DAKOTA
SD,0.933684179,White,Smoking,SOUTH DAKOTA
SD,0.588969752,Black,Smoking,SOUTH DAKOTA
SD,1.475941708,Hispanic,Smoking,SOUTH DAKOTA
SD,1.039135488,Asian,Smoking,SOUTH DAKOTA
SD,NA,Native Hawaian or Pacific Islander,Smoking,SOUTH DAKOTA
SD,1.507721547,American Indian or Alaska Native,Smoking,SOUTH DAKOTA
TN,1.171668079,White,Senior,TENNESSEE
TN,0.617609389,Black,Senior,TENNESSEE
TN,0.199692644,Hispanic,Senior,TENNESSEE
TN,0.47341238,Asian,Senior,TENNESSEE
TN,0.838441674,American Indian or Alaska Native,Senior,TENNESSEE
TN,0.538934596,Native Hawaian or Pacific Islander,Senior,TENNESSEE
TN,0.988235598,White,Asthma,TENNESSEE
TN,1.101306031,Black,Asthma,TENNESSEE
TN,0.78648672,Hispanic,Asthma,TENNESSEE
TN,0.953293191,Asian,Asthma,TENNESSEE
TN,0.231910287,Native Hawaian or Pacific Islander,Asthma,TENNESSEE
TN,6.577359212,American Indian or Alaska Native,Asthma,TENNESSEE
TN,1.065827038,White,COPD,TENNESSEE
TN,0.92396398,Black,COPD,TENNESSEE
TN,0.117132765,Hispanic,COPD,TENNESSEE
TN,0.479886496,Asian,COPD,TENNESSEE
TN,0.168212834,Native Hawaian or Pacific Islander,COPD,TENNESSEE
TN,9.477669934,American Indian or Alaska Native,COPD,TENNESSEE
TN,1.080180855,White,Diabetes,TENNESSEE
TN,0.975932577,Black,Diabetes,TENNESSEE
TN,0.331359546,Hispanic,Diabetes,TENNESSEE
TN,0.708995504,Asian,Diabetes,TENNESSEE
TN,NA,Native Hawaian or Pacific Islander,Diabetes,TENNESSEE
TN,2.459235316,American Indian or Alaska Native,Diabetes,TENNESSEE
TN,1.017145137,White,Kidney Disease,TENNESSEE
TN,0.893838134,Black,Kidney Disease,TENNESSEE
TN,0.315563087,Hispanic,Kidney Disease,TENNESSEE
TN,1.356750777,Asian,Kidney Disease,TENNESSEE
TN,24.89085201,American Indian or Alaska Native,Kidney Disease,TENNESSEE
TN,NA,Native Hawaian or Pacific Islander,Kidney Disease,TENNESSEE
TN,1.00250749,White,Obesity,TENNESSEE
TN,1.158597851,Black,Obesity,TENNESSEE
TN,0.722357736,Hispanic,Obesity,TENNESSEE
TN,0.592229728,Asian,Obesity,TENNESSEE
TN,3.64118636,American Indian or Alaska Native,Obesity,TENNESSEE
TN,0.056492138,Native Hawaian or Pacific Islander,Obesity,TENNESSEE
TN,1.0531325,White,Smoking,TENNESSEE
TN,0.961409789,Black,Smoking,TENNESSEE
TN,0.359183101,Hispanic,Smoking,TENNESSEE
TN,0.682244975,Asian,Smoking,TENNESSEE
TN,0.090993484,Native Hawaian or Pacific Islander,Smoking,TENNESSEE
TN,7.632702953,American Indian or Alaska Native,Smoking,TENNESSEE
TX,1.516887162,White,Senior,TEXAS
TX,0.750838889,Black,Senior,TEXAS
TX,0.570176194,Hispanic,Senior,TEXAS
TX,1.010118775,Asian,Senior,TEXAS
TX,1.097491422,American Indian or Alaska Native,Senior,TEXAS
TX,0.699808468,Native Hawaian or Pacific Islander,Senior,TEXAS
TX,1.211259434,White,Asthma,TEXAS
TX,1.355832827,Black,Asthma,TEXAS
TX,0.627893104,Hispanic,Asthma,TEXAS
TX,4.825838306,Asian,Asthma,TEXAS
TX,0.003696127,Native Hawaian or Pacific Islander,Asthma,TEXAS
TX,8.8902288,American Indian or Alaska Native,Asthma,TEXAS
TX,1.429110515,White,COPD,TEXAS
TX,1.465639913,Black,COPD,TEXAS
TX,0.479571881,Hispanic,COPD,TEXAS
TX,0.026490143,Asian,COPD,TEXAS
TX,0.000646288,Native Hawaian or Pacific Islander,COPD,TEXAS
TX,6.073293682,American Indian or Alaska Native,COPD,TEXAS
TX,1.068863396,White,Diabetes,TEXAS
TX,1.142467668,Black,Diabetes,TEXAS
TX,0.958615925,Hispanic,Diabetes,TEXAS
TX,1.778893,Asian,Diabetes,TEXAS
TX,0.0003119,Native Hawaian or Pacific Islander,Diabetes,TEXAS
TX,3.95241799,American Indian or Alaska Native,Diabetes,TEXAS
TX,0.952018063,White,Kidney Disease,TEXAS
TX,1.645401015,Black,Kidney Disease,TEXAS
TX,0.969196422,Hispanic,Kidney Disease,TEXAS
TX,0.42212313,Asian,Kidney Disease,TEXAS
TX,3.864054495,American Indian or Alaska Native,Kidney Disease,TEXAS
TX,NA,Native Hawaian or Pacific Islander,Kidney Disease,TEXAS
TX,1.049941996,White,Obesity,TEXAS
TX,1.171006974,Black,Obesity,TEXAS
TX,0.983843963,Hispanic,Obesity,TEXAS
TX,1.512719046,Asian,Obesity,TEXAS
TX,4.817479851,American Indian or Alaska Native,Obesity,TEXAS
TX,0.008243159,Native Hawaian or Pacific Islander,Obesity,TEXAS
TX,1.099405678,White,Smoking,TEXAS
TX,1.433102558,Black,Smoking,TEXAS
TX,0.782393547,Hispanic,Smoking,TEXAS
TX,2.973359801,Asian,Smoking,TEXAS
TX,0.005383214,Native Hawaian or Pacific Islander,Smoking,TEXAS
TX,7.859044785,American Indian or Alaska Native,Smoking,TEXAS
UT,1.154606377,White,Senior,UTAH
UT,0.342071736,Black,Senior,UTAH
UT,0.389944777,Hispanic,Senior,UTAH
UT,1.241807371,Asian,Senior,UTAH
UT,0.668117618,American Indian or Alaska Native,Senior,UTAH
UT,0.615529639,Native Hawaian or Pacific Islander,Senior,UTAH
UT,1.08385132,White,Asthma,UTAH
UT,1.161388807,Black,Asthma,UTAH
UT,0.65778221,Hispanic,Asthma,UTAH
UT,1.331487098,Asian,Asthma,UTAH
UT,0.025835983,Native Hawaian or Pacific Islander,Asthma,UTAH
UT,1.055009333,American Indian or Alaska Native,Asthma,UTAH
UT,1.080936383,White,COPD,UTAH
UT,0.95299292,Black,COPD,UTAH
UT,0.865485976,Hispanic,COPD,UTAH
UT,NA,Asian,COPD,UTAH
UT,0.122350263,Native Hawaian or Pacific Islander,COPD,UTAH
UT,0.322603931,American Indian or Alaska Native,COPD,UTAH
UT,0.998912508,White,Diabetes,UTAH
UT,0.526347817,Black,Diabetes,UTAH
UT,1.073291206,Hispanic,Diabetes,UTAH
UT,1.749867036,Asian,Diabetes,UTAH
UT,0.179467492,Native Hawaian or Pacific Islander,Diabetes,UTAH
UT,1.88141075,American Indian or Alaska Native,Diabetes,UTAH
UT,0.996957589,White,Kidney Disease,UTAH
UT,0.267754723,Black,Kidney Disease,UTAH
UT,1.108725084,Hispanic,Kidney Disease,UTAH
UT,2.676679699,Asian,Kidney Disease,UTAH
UT,1.920916847,American Indian or Alaska Native,Kidney Disease,UTAH
UT,0.311226111,Native Hawaian or Pacific Islander,Kidney Disease,UTAH
UT,1.010969734,White,Obesity,UTAH
UT,1.273605737,Black,Obesity,UTAH
UT,0.90466438,Hispanic,Obesity,UTAH
UT,1.928407763,Asian,Obesity,UTAH
UT,1.49737753,American Indian or Alaska Native,Obesity,UTAH
UT,0.560085808,Native Hawaian or Pacific Islander,Obesity,UTAH
UT,0.925047264,White,Smoking,UTAH
UT,1.47067907,Black,Smoking,UTAH
UT,1.185502731,Hispanic,Smoking,UTAH
UT,1.729124269,Asian,Smoking,UTAH
UT,0.608405208,Native Hawaian or Pacific Islander,Smoking,UTAH
UT,2.845884883,American Indian or Alaska Native,Smoking,UTAH
VT,1.045605527,White,Senior,VERMONT
VT,0.158244175,Black,Senior,VERMONT
VT,0.443045656,Hispanic,Senior,VERMONT
VT,0.333974243,Asian,Senior,VERMONT
VT,1.184238341,American Indian or Alaska Native,Senior,VERMONT
VT,0.191566227,Native Hawaian or Pacific Islander,Senior,VERMONT
VT,1.000739755,White,Asthma,VERMONT
VT,0.535086897,Black,Asthma,VERMONT
VT,0.88897256,Hispanic,Asthma,VERMONT
VT,0.731430114,Asian,Asthma,VERMONT
VT,0.142466527,Native Hawaian or Pacific Islander,Asthma,VERMONT
VT,5.272548228,American Indian or Alaska Native,Asthma,VERMONT
VT,1.011728703,White,COPD,VERMONT
VT,0.140748237,Black,COPD,VERMONT
VT,0.091301786,Hispanic,COPD,VERMONT
VT,NA,Asian,COPD,VERMONT
